circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0222,3135,dad281fae4100c62,다케토모카이,학문,일본 문화,"와세다대학 타케토모회는 1920년(다이쇼 9년)에 창립된 순수 고전 일본 음악을 다루는 단체입니다. 고전 예능이라고 하면 ‘딱딱하다’, ‘어둡다’, ‘무겁다’는 이미지를 떠올리실지 모르겠지만, 지금까지의 선배들은 모두 고전 예능을 접해본 적이 전혀 없는 사람들뿐입니다!초보자 대환영!! 게다가 최근에는 다양한 단체와 협업하고 있어서, 적극적으로 연주하고 싶은 분들에게는 출연 기회도 많습니다! (다만 동아리 차원의 연주는 전기 스터디 모임과 후기 연주회뿐이므로, 그 두 번만 참여하고 싶은 분이나 바쁜 분도 괜찮습니다. 사실 그런 분들이 대부분입니다.)
/
/  와세다 대학에서 유일하게 거문고, 샤쿠하치, 샤미센을 하나의 단체에서 다루고 있습니다.다케토모회는 봄 학기에 열리는 스터디 모임과 가을 학기의 다케토모회 단독 연주회를 목표로 연습하고 있습니다. 또한 합숙은 봄과 여름에 연 2회 있습니다. 일반 동아리 합숙에서는 가지 않는 곳에도 갈 수 있어요!
/
/　다케토모회는 ‘와세다대학 고전예능연맹’과 ‘관동학생삼곡연맹’에 가맹되어 있습니다.와세다대학 고전예능연맹에서는 연 2회, 봄 연주회와 와세다 축제에서의 연주회를 합동으로 진행하고 있습니다. 협력하여 신입생 환영회나 친목회를 개최하며, 와세다대학 내 고전예능 동아리 간의 교류를 활발히 하고 있습니다. 관동학생삼곡연맹은 연 2회의 연주회와 연 2회의 합숙을 중심으로 다양한 행사가 있습니다. 25개 이상의 대학이 참여하고 있어 타 대학과 교류할 수 있습니다.
/
/　다케토모회는 96년 역사를 가진 단체라 선배·후배 간의 교류도 활발합니다. 무엇보다도 가족 같은 분위기라 누구든 환영합니다!! 넓은 부실도 있습니다! 고전 예능에 조금이라도 관심이 있는 분은 꼭 연습에 참여해 보세요! 기본적으로 매주 토요일에 연습을 진행하고 있습니다. 언제든지 연습할 수 있는 환경이라, 공부나 아르바이트, 다른 동아리로 바쁜 분들도 병행할 수 있습니다! 여러분과 함께 연주할 수 있기를 기대하고 있습니다!!!",매주 토요일 오후 (조정 가능) / 학생회관,없음,machine_translated,not_reviewed,
C0223,3789,aa0abf6c7f2e74fc,와세다 대학 호쇼카이,학문,일본 문화,"노가쿠 동아리 와세다 대학 호쇼회입니다! 무로마치 시대부터 지금까지 전해 내려오는 일본의 전통 예능 ‘노’의 무용과 노래를 여유롭게 연습하고 있습니다. 600년 동안 이어져 온 노가쿠의 매력에 여러분도 와세다 대학에서 한번 접해 보시지 않겠습니까?프로 노가쿠사의 지도로 금세 노 무대에서 아름답게 춤출 수 있게 될 뿐만 아니라, 차분한 분위기의 노요를 다 함께 부르면 바쁜 대학 생활로 지친 마음도 점차 평온해집니다.......... 신입생은 월회비 무료! 연회비도 받지 않습니다. 필요한 것은 타비(일본 전통 양말)뿐! 무대에 입는 기모노는 본회에서 준비해 드립니다.즐거운 대학 생활의 틈틈이 학생회관 노무대에 꼭 들러 주세요! 『타카사고』나 『코노우라 후네에 돛을 올리고』, 『달과 함께 바다로 나간』 등... 동아리 회원 일동이 기다리고 있겠습니다!","매주 수요일 15시, 학생회관 노무대 B107 카사이 노가쿠시 연습 무대(비정기)",없음,machine_translated,not_reviewed,
C0224,3130,2d19f99b1dba42d3,간세카이,학문,일본 문화,"주 2회의 자율 연습과 월 2회의 사범 지도를 중심으로, 연습, 연구, 보급 활동을 진행하고 있습니다.
/
/
/
/월 1회 꼴로 발표회가 있지만, 참가 여부는 자유입니다. 연습 빈도도 자유롭습니다. 빠르면 반년 만에 무하야시, 1년 반 만에 노 연습을 시작할 수 있습니다.
/
/
/
/설립 당시부터 연구지 『키레토구치』를 발행하고 있으며, 동문 중에는 수많은 연구자, 연극 관계자가 있는 것은 물론, 본 회 출신의 노가쿠사도 계속해서 활약하고 있습니다.
/
/
/
/12개의 타 대학 노가쿠 동아리와 무대를 함께하고 있어, 말을 잘하지 못해도 서로 이해해 줄 수 있는 동료가 생깁니다.","월요일 110 이타노마 / 목요일 B107 노무대
/
/
/
/사범 연습: 켄센카이 노가쿠 연수소(오모테산도)",동아리 사이트 폐쇄,machine_translated,not_reviewed,
C0225,3133,2cdecb1283a89cda,가나하루카이,학문,일본 문화,"킨슈카이에서는 노(能)의 '시마이'라고 불리는 춤과 요우(노가쿠)를 연습하고 있습니다! 비정기적으로 전문 선생님으로부터 지도를 받고 있습니다.
/
/대학에서 노(能) 연습을 할 수 있는 것은 매우 드문 일이며, 인생에서 매우 귀중한 경험이 될 것임이 틀림없습니다!
/
/활동일은 주 3회입니다! 하지만 수업이나 아르바이트 등의 사정에 따라 시간이 날 때 활동할 수 있으며, 애초에 주 3회 참석하는 부원이 더 적습니다. (다른 동아리를 겸하는 부원도 많습니다!)
/
/여름과 봄에 합숙이 있고, 매년 가을에는 오쿠마 강당에서 정기 공연이나 노가쿠 워크숍 등을 진행하고 있어 보람도 있고, 대학 생활의 좋은 추억이 될 것입니다!
/
/평소에는 부원끼리 밥을 먹으러 가거나, 느긋하게 시간을 보내는 일도 많아요!
/
/노(能)가 뭘까? 해본 적 없는데 괜찮을까? 하고 걱정하시는 분들도 많지만, 현재 부원들은 모두 대학에 들어와서 처음으로 노를 실제로 해본 사람들뿐입니다!
/
/일본 문화가 꽉꽉 응축된 ‘노’를, 여러분도 한번 접해 보시지 않겠습니까?
/
/견학 및 입부는 수시로 받고 있습니다. 부담 없이 문의해 주세요!","화·수요일 2~3교시, 금요일 6~7교시 와세다대학 학생회관 지하 1층 B107(노무대)에서",없음,machine_translated,not_reviewed,
C0226,3137,057fff5a8d72a579,나가우타 연구회,학문,일본 문화,"가부키의 BGM에서 탄생한 ‘나가우타’를 매주 목요일, 요시즈미류 선생님을 모시고 연습하고 있습니다. 친절한 선생님의 세심한 지도 아래, 즐겁게 전통 문화를 접할 수 있습니다.
/
/연 2회의 연주회 외에도, 봄·여름 합숙이나 타 대학의 나가우타 연구회와의 교류 행사 등 이벤트가 풍성합니다! 초보자·2학년 이상인 분들도 대환영입니다! 조금이라도 나가우타 샤미센에 관심이 있으신 분은 부담 없이 방문해 주세요. 회원 일동, 진심으로 기다리고 있습니다!
/
/
/
/
/
/
/
/
/",매주 목요일/16시 30분~21시경까지/학생회관 다다미방,없음,machine_translated,not_reviewed,
C0227,3156,80ee42ede0c940a0,라쿠고 연구회,학문,일본 문화,"안녕하세요! 와세다 대학 라쿠고 연구회, 통칭 '라켄'입니다. 라켄은 70년 이상 이어져 온 동아리로, '와세다 요세'라는 대규모 요세 행사를 약 90회나 주최해 왔습니다! 이 '와세다 요세'는 저명한 거물 라쿠고가 분들이 다수 출연해 주시는 만큼, 라쿠고 애호가들 사이에서는 유명하다고 하네요……! 현재는 라쿠고 '감상'과 '실연'이라는 두 가지 축으로 활동하고 있습니다! 감상 활동으로는 약 2개월에 한 번씩 열리는 '감상회'와 연 1회 열리는 '와세다 요세'에서 프로 라쿠고가 분들을 초청해 가까이서 라쿠고를 관람하는, 라쿠고를 '깊이 즐기는' 활동을 합니다.한편 실연에서는 약 2개월에 한 번씩 열리는 ‘부원 라이브’를 통해 평소 연습한 성과를 관객 앞에서 선보이며, 실력을 갈고닦는 활동을 합니다. 라쿠고를 보고 싶은 분도, 직접 해보고 싶은 분도 함께 모여 서로 자극하며 라쿠고를 알아가 봅시다! 지식 같은 건 즐기다 보면 저절로 따라오는 법. 라쿠고는 대중 오락이니 어렵게 생각하지 말고 뛰어들어 봅시다! 경험이 없거나 지식이 없는 분들도, 주저 말고 오세요!",매주 수요일·토요일/14시 30분/학생회관,없음,machine_translated,not_reviewed,
C0228,3316,5d2fba6da0b7d711,시모카케 호쇼카이,학문,일본 문화,"와키 전문 동아리 ‘시모카케 호쇼카이’입니다! 와키란, 노(能)에서 등장하는 캐릭터 중 하나의 전문 직책을 말합니다. 그렇다면 그 캐릭터는 도대체 무엇일까요? 시테가 저세상의 존재라고 한다면, 와키는 이세상의 존재(인간)를 연기합니다. 그 때문에 이야기꾼과 같은 역할을 맡고 있습니다. 그런데, 그런 와키를 대학 동아리로서 연습할 수 있는 곳은 일본 전역을 찾아봐도 ‘시모카케 호쇼카이’뿐입니다.게다가 매주 전문 선생님들로부터 무료로 지도를 받고 있습니다. 평소 연습으로는 노(能)의 합창 부분인 ‘요(謡)’를 연습합니다. 그리고 노 무대에 와키로 실제로 출연하기 위한 연습도 하고 있습니다. 연습은 매주 월요일 18시부터 이타노마 110호에서 진행됩니다. 언제든지 견학 및 체험이 가능합니다!",매주 월요일/18시/학생회관 이타노마 110,없음,machine_translated,not_reviewed,
C0229,3131,ae2b10b0f4ad4415,교겐 연구회,학문,일본 문화,"'교겐'은 600년 이상의 역사를 가진 일본의 희극입니다. 우리는 그 교겐을 배우고 연습하며, 연 2회의 자체 공연을 비롯해 많은 무대에서 발표하고 있습니다. 이 동아리를 창설한 분은 바로 노무라 만사이 선생님의 아버지인 노무라 만사쿠 선생님입니다. 지금도 만사쿠회의 선생님들로부터 지도를 받으며 활발한 교류가 이어지고 있습니다.교겐의 유머를 즐기며, 학생들의 표현력을 통해 현대에도 이를 널리 알리는 것도 목표입니다. 규모는 작지만, 타 대학 학생이나 다른 동아리를 병행하는 학생들이 대부분이라 자유도가 높은 것도 매력입니다. 와세다 대학 내부터 전국 각지의 다양한 교겐·노가쿠 동아리와의 교류도 활발하여 인맥이 넓어집니다. 연습은 완전히 자유로우니, 언제든지 부담 없이 놀러 오세요!",매주 화요일·학생회관 B107 노무대 / 매주 금요일·학생회관 110 이타노마 / 18시~22시 (자유 참가),없음,machine_translated,not_reviewed,
C0230,3093,740c459bc3c0b343,만화 연구회,학문,일본 문화,"■주요 활동:
/
/합숙: 봄·여름 2회 + 의욕이 넘칠 경우, 겨울에도 있음
/
/기관지: 연 2회 '와세다 만' 제작·발행
/
/그 외, 시기별로 이벤트가 풍성하게 가득합니다.
/
/■부비: 평생 무료!
/
/●부비가 무료라니, 그런 좋은 일이 있을 리가 없죠.
/
/→눈썰미가 좋으시네요. 반은 맞췄습니다. 가을 와세다 축제에서 캐리커처를 마구 그려서 부비를 마련하고 있습니다. 그리는 사람도 손님을 부르는 사람도 정말 지칩니다.
/
/
/
/●그럼 캐리커처를 못 그리는 사람은 쓸모가 없는 거 아니에요!
/
/→당일에는 캐리커처를 못 그리는 분들도 전력을 다해 손님을 불러주실 테니 그 걱정은 안 하셔도 됩니다.",매일/부실,없음,machine_translated,not_reviewed,
C0231,3136,026e05d059814337,이나긴카이,학문,일본 문화,"안녕하세요! 이노긴회는 전통 예능 동아리로 시음·검무·선무의 연습과 발표를 하고 있습니다. 시음이 뭐지? 하고 생각하는 분은 인터넷에서 찾아보세요! 검무는 시음에 맞춰 칼을 휘두릅니다! 멋지죠! 선무는 부채를 사용해 우아하게 춤춥니다! 아름답죠! 회원이나 선배들이 친절하게 가르쳐 드립니다.초보자 대환영! 회원 대부분이 경험 없이 시작했습니다! 연 2회 열리는 합숙에서는 고베에 있는 사범 선생님의 도장에 방문합니다. 합숙 외에도 사범 선생님이 대학까지 오셔서 가르쳐 주시는 기회가 있습니다.
또한, 이노긴회는 대학 동아리치고는 드물게 우호 동아리가 4개나 있어, 시이노모리노카이·와세다-게이오전 지원회·호시카이·와세다 정신 고양회(모두 공인 동아리) 분들과 교류하고 있습니다.덕분에 이노긴카이에서는 와세다 특유의 이벤트를 모두 경험할 수 있습니다! 와세다-게이오전·백하이·와세다 축제 등 즐거운 이벤트가 줄을 잇습니다. 물론 타 대학의 시음 동아리와도 교류할 기회가 많아, 동쪽으로는 게이오기주쿠대학·메이지대학·도쿄대학부터, 서쪽으로는 간사이대학·류코쿠대학·오카야마대학까지!
게다가 널찍하게 지낼 수 있는 부실을 완비! 여러분의 캠퍼스 라이프의 거점으로 활용해 주세요. 너무 아늑해서 부실에 상주하고 있는 회원이 있다던가 없다던가…….
전통 예능이라고 하면 딱딱한 이미지가 있을지도 모르겠지만, 평소 활동은 느긋하게 진행하고 있습니다! ‘강제’ 없는, 자신에게 맞는 동아리 생활을, 꼭 이나긴회에서!",매주 금요일/3~5교시(13:10~18:40)/학생회관,없음,machine_translated,not_reviewed,
C0232,3149,b37b38060079abfb,생화 연구회,학문,일본 문화,"생화 연구회에서는 매주 화요일에 생화(이케보) 수업을 진행하고 있습니다. 시간은 17시부터 20시까지이며, 매번 이케보 선생님을 모시고 지도를 받고 있습니다. 수업 장소는 학생회관의 다실로, 다다미 방에서 차분한 분위기 속에서 수업을 진행합니다. 동아리 인원도 20명 미만으로 비교적 소규모라 모두 사이가 좋고, 수업 시에는 선생님께서 꼼꼼히 지도해 주십니다.본 동아리는 학년·대학, 경험 유무에 관계없이 가입할 수 있으며, 최근에는 유학생도 다수 소속되어 있습니다. 따라서 일본 문화를 배우고 싶은 유학생이나 유학생과 교류를 깊게 하고 싶은 학생들에게도 추천합니다! 평소 수업 외에도 와세다 축제나 대규모 꽃 전시회 등 다양한 행사에서 작품을 전시하고 있습니다. 또한 정기적으로 식사 모임을 개최하여 회원 간의 친목을 다질 기회도 마련하고 있습니다.수시로 체험 및 견학을 받고 있으니 관심 있는 분들은 꼭 본회 이메일 주소 ([email protected])이나 X(@ikeken_waseda), Instagram(@ikeken_waseda)의 DM으로 연락해 주세요! 회원 일동이 기다리고 있습니다.",매주 화요일/17시부터 20시/학생회관 다실 106,없음,machine_translated,not_reviewed,
C0233,3729,d40c3b2c4a041c3f,와세다 대학 소쿄쿠 연구회,학문,일본 문화,"거문고곡 연구회는 창립 60년이 넘는 전통 있는 이쿠타류 거문고 동아리입니다. 본 동아리에서는 고전 거문고곡부터 현대곡까지 다양한 곡을 다룰 수 있습니다. 경험자는 물론, 초보자도 대환영입니다. 또한, 유학생이나 2학년 이상의 학생, 타 대학 학생도 적극적으로 받아들이고 있습니다. 다른 동아리와 병행하는 것도 가능합니다. 평소 활동은 주 1회의 레슨 또는 연습회가 주를 이룹니다.수업에서는 전문 강사로부터 꼼꼼한 지도를 받을 수 있습니다. 수업이 없는 주에는 연습회를 진행합니다. 선배 후배를 불문하고 모두가 화기애애하게 함께 연습에 매진하고 있습니다. 다 함께 연습에 힘쓰다 보니 초보자도 금세 실력이 향상됩니다. 연 1회 연주회를 개최하는 것 외에도, 여름에는 합숙을 가거나 와세다 축제에서 연주하는 등 행사도 풍성합니다.또한, 본 동아리는 ‘와세다대학 고전예능연맹’ 및 ‘관동학생삼곡연맹’에 가맹되어 있어, 와세다대학 및 타 대학 동아리와의 교류도 활발합니다. 이러한 교류를 통해 고전 예능이나 일본 전통 악기에 친숙한 동료들을 만날 수 있습니다. 고토에 조금이라도 관심이 있는 여러분! 동아리라면 부담 없이 고토를 시작할 수 있습니다. 또한, 고토는 오랫동안 계속해 나갈 수 있는 취미이기도 합니다.여러분도 거문고 연구회에서 즐거운 대학 생활을 보내세요! 여러분의 연락을 기다리고 있습니다. (이메일: [email protected])",매주 금요일/15시~19시/학생회관,없음,machine_translated,not_reviewed,
C0234,3353,a912547f10e4cceb,와세다 요세 예능 연구회,학문,일본 문화,"저희 와세다 요세 연예 연구회는 만자이·콘티 등 코미디 라이브 개최를 주된 활동으로 하고 있습니다. 정기 라이브는 대학 주변의 공연장에서 연 4~5회, 2일간 개최하고 있습니다. 다른 코미디 동아리와 합동 라이브를 개최하기도 합니다. 라이브에서 선보이는 개그 소재는 모두 동아리원의 자작이며, 소재 만들기의 어려움을 뼈저리게 느끼면서도, 보러 와 주신 관객분들이 많이 웃으실 수 있도록 매일 노력하고 있습니다.라이브 외에도, 여름 방학 중에는 일본 각지의 병원을 여러 곳 방문하여 자원봉사 코미디 공연을 펼치는 활동도 실시하고 있습니다. 11월에 개최되는 와세다 축제에서는 교실 한 곳을 빌려 동아리 회원들이 교대로 쉬지 않고 개그를 선보이는 ‘7시간 연속 라이브’를 진행하고 있습니다.",매주 화요일·금요일/16시 30분/학생회관,없음,machine_translated,not_reviewed,
C0235,3358,b6db7cc9ce39e1e8,이지케코 만화 집단,학문,일본 문화,"1차 창작 동아리, 통칭 '이지만'입니다!
경험이 없거나 자신감이 없어도 대환영! 만화·일러스트·소설 등의 1차 창작을 하고, 이를 한 권의 책으로 발행하고 있습니다!
●활동 내용
〇년 9~10회 부지 '솔랑주'의 제작·발행
단원의 1차 창작 작품을 모은 부지 '솔랑주'를 발행하고 있습니다.만화·일러스트·소설 등, 지면상에서 표현 가능한 작품이라면 무엇이든 OK!
〇여름·겨울 코미케, COMITIA, 와세다 축제 참가 및 '솔랑주' 배포
제작한 '솔랑주'는 각 동인지 즉매회에서도 배포합니다! 여름과 겨울에 2종류의 즉매회에 참가하고 있어, 1년에 총 4회나 참가하고 있습니다!
와세다 축제에서는 교실 전체를 사용해 다양한 기획을 진행하고 있습니다! 신작 전시, '솔랑주' 및 굿즈 배포, 라이브 드로잉 등 단원들이 협력하여 준비 및 운영합니다!
〇여름·겨울 합숙
여름과 겨울, 연 2회 2박 3일 합숙을 진행합니다! 여름에는 해변가 지역, 겨울에는 온천 지역이 많습니다!
관광을 하거나, 느긋하게 쉬거나, 창작 활동을 하거나, 각자 좋아하는 대로 느긋하게 시간을 보내고 있습니다!
〇그 외에도 원드로 모임·부실 창작회·식사 모임 등, 다양한 이벤트가 가득합니다!
활동은 모두 자유 참가이므로, 자신의 페이스에 맞춰 자유롭게 창작을 즐길 수 있습니다!!
●회비
신입생: 연회비 5,000엔 + 입회비 1,000엔
부지 발행을 위해 다소 비싼 편입니다…… 양해 부탁드립니다!",불규칙(요일 불특정)／부실(학생회관 E827)·Discord,없음,machine_translated,not_reviewed,
C0236,3157,e5d195afc594077f,소녀만화 연구회,학문,일본 문화,"소녀 만화를 비롯해 만화·애니메이션·2.5차원 뮤지컬 등 다양한 것을 애호하고 있습니다. 정기 활동은 없으며, 평소에는 각자 편한 시간에 부실에 모여 친목을 다지고 있습니다. 부실에는 만화·TV·컴퓨터가 갖춰져 있어, 수업이 없는 시간의 휴식처가 되고 있습니다.연중 행사로는 신입생 환영회, 와세다-게이오전 관전, 전기 학기 종료 회식, 후기 학기 종료 회식, 와세다 축제 기획 전시, 크리스마스 파티, 회지 발행 등을 진행하고 있습니다. 발행한 회지는 여름과 겨울 코믹 마켓 등에서 판매하고 있습니다. 모든 행사는 자유 참가이므로, 다른 동아리에 소속된 분들도 대환영입니다! 회지 기고도 초보자분들을 대환영합니다! 2학년 이상의 입회나 신입생 환영 기간 이후의 입회도 받고 있으니, 관심 있는 분들은 부담 없이 연락해 주세요!",불규칙/학생회관 E531,없음,machine_translated,not_reviewed,
C0237,3161,7b3afb180563642d,와세다대학 다카라즈카 가극을 사랑하는 모임 (와세다 다카라즈카회),학문,일본 문화,"연 3회, 잡지 『꿈의 꽃다발』을 기획부터 제작까지 전 과정을 직접 진행하고 있습니다. 여름에는 본고장 다카라즈카 대극장으로 합숙을 떠납니다. 원래 팬이셨던 분은 물론, 한 번도 본 적 없는 분, 남성분들도 부담 없이 놀러 오세요!",불규칙적/학생회관·히비야,없음,machine_translated,not_reviewed,
C0238,3159,ce5750ce4c7dfbd4,쓰가루 샤미센 애호회 미츠하,학문,일본 문화,"""쓰가루 샤미센의 즐거움을 전한다""는 모토로 매일 활동하고 있는, 전국적으로도 드문 쓰가루 샤미센만으로 합주를 하는 동아리입니다. 멤버 대부분이 대학에서 샤미센을 시작했지만, 부실에서 원할 때 자율 연습을 할 수 있어 각자의 페이스대로 진행할 수 있습니다. 기술적인 면은 선배나 전국 대회 입상 경험도 있는 OB·OG에게 배우며, 후배들이 질문하기 쉬운 분위기입니다!항상 함께 연습하다 보니 동아리원들 간의 사이도 매우 좋고, 전국 대학 연합 동아리인 만큼 다양한 대학의 사람들이 모여 있습니다! 대회에서는 수많은 상을 받았으며, 아오모리현 히로사키시에서 매년 개최되는 쓰가루 샤미센 세계 대회에서는 2016년부터 2019년까지 단체 A 부문에서 4년 연속 우승을 달성했습니다. 경력만 보면 연습이 힘들지 않을까 생각할 수도 있겠지만, 평소에는 느긋하고 즐겁게 모두 함께 쓰가루 샤미센을 연주하고 있습니다.와세다 축제를 비롯한 대학 내 행사뿐만 아니라, 데이서비스 등의 복지 시설이나 지역 축제, 기업 행사 출연은 물론, 일 년에 몇 차례 해외 연주 요청을 받아 원정 공연도 하는 등 국내외를 가리지 않고 활발히 활동하고 있습니다.미츠바는 쓰가루 샤미센을 ‘모두 함께 즐긴다’는 마음만 있다면, 누구든지 환영합니다. YouTube에도 동영상을 공개하고 있으니, 꼭 확인해 보세요. 분명 이 악기의 매력에 푹 빠지게 될 것입니다.",매주 금요일/17시 30분~19시 30분/인근 시설,없음,machine_translated,not_reviewed,
C0239,3116,cde632a2bf7caac5,비파 동아리 비사몬,학문,일본 문화,"일본 최고의 학생 비파 동아리입니다. 힘찬 음색이 특징인 츠루타류 사쓰마 비파를 다루고 있습니다. 전문 선생님의 지도 아래, 자신의 속도에 맞춰 즐겁게 비파를 연주할 수 있습니다. 멤버 전원이 대학에서 시작한 초보자이므로 안심하셔도 됩니다.『기온세이샤』, 『혼노지』, 『아츠모리』, 『나스 요이치』 등 일본 역사를 소재로 한 고전곡은 물론, 현대곡이나 합주, 창작곡 등 다양한 장르에 도전할 수 있습니다. 정기 활동 외에도 3월, 6월, 11월에 연 3회 연주회를 열고, 고전예능연맹의 합동 연주회 「와라쿠」나 도서관 콘서트에도 출연하고 있습니다. 또한, 여름에는 가와구치코 등으로 합숙을 떠납니다.냉장고, 전자레인지 등 생활 편의 시설을 완비한 쾌적한 부실도 있습니다! 게다가 악기 구입은 필요 없습니다! 여유로운 동아리 생활을 즐기고 싶은 분, 일본 전통 악기나 일본 전통 음악에 관심이 있는 분, 어쨌든 음악을 좋아하는 분... 학년이나 학교를 불문하고 누구나 대환영입니다!",매주 화요일/4-6교시/학생회관 1층 다다미방,없음,machine_translated,not_reviewed,
C0240,3365,084bbdb3dbf7e7e1,와세다 대학 도라에몽 연구회,학문,일본 문화,"평소에는 도라에몽이나 다른 후지코 작품의 만화 및 애니메이션을 감상합니다. 4~5월에는 신입생 환영회를 개최하며, 이때 도라에몽 영화를 볼 수 있습니다. 6월에는 가와사키시에 있는 후지코 F. 후지오 뮤지엄을 방문합니다.여름방학 중에는 여름 합숙을 떠납니다. 지금까지의 여름 합숙에서는 다양한 곳을 다녀왔습니다. 도라에몽의 원작자 후지코 F. 후지오 선생님의 탄생지인 도야마현이나 도라에몽 와쿠와쿠 스카이 파크가 있는 홋카이도, 도라에몽 스탬프 랠리를 진행했던 하코네 등 도라에몽과 관련된 장소부터, 아이치현처럼 도라에몽과는 관계가 없는 장소까지 다양한 곳을 다녀왔습니다.또한, 도라에몽의 생일인 9월 3일에는 도라에몽의 생일을 축하합니다. 최근 몇 년간은 그날 후지코 F. 후지오 박물관을 방문하고 있습니다. 여름방학이 끝나면, 11월 초순에 열리는 와세다 축제를 위한 준비가 시작됩니다. 예년과 마찬가지로 와세다 축제에서는 ‘도라에몽 검정’을 개최하여, 방문객 여러분께 도라에몽에 관한 퀴즈를 풀게 하고 있습니다.와세다 축제가 끝나면 평소 활동으로 돌아갑니다. 12월에는 동창회가 열려 졸업생 분들과도 교류할 수 있습니다. 그리고 크리스마스 전후에는 후지코 F. 후지오 박물관을 방문합니다. 봄방학이 시작되면 매년 3월에 개봉하는 신작 영화를 보러 갑니다. 도라에몽을 좋아하시는 분들, 꼭 기다리고 있겠습니다!",매주 월요일(불규칙)/18시 15분~/학생회관,없음,machine_translated,not_reviewed,
C0241,3350,856f7c785ede9ff0,와카모노 기모노회,학문,일본 문화,"와카모노 기모노회에서는 한 달에 1~2회, 학생회관 다다미방에서 기모노나 유카타 입는 법 연습을 하고 있습니다! 그 외에도 기모노를 입고 아사쿠사나 가마쿠라, 가와고에 등으로 산책을 가거나, 기모노 관련 행사에 참가하는 등, 느긋하고 편안하게 활동하고 있습니다! 처음 기모노를 입어보는 분이라도 2~3번 연습하면 쉽게 입을 수 있게 되니, 정말 재미있어요♪ 남성이나 유학생 분들도 물론 대환영입니다! 활동 내용으로는, 4월: 신입생 환영회에서 기모노 입기 체험과 식사 모임, 5월경: ICC 일본 문화 행사에 참가하여 유학생들에게 유카타 입기 체험을 시켜주기, 6월경: 수국이 절정인 가마쿠라로 산책, 8월: 유카타를 입고 열리는 납량회나 불꽃놀이 대회, 9월:교토나 닛코, 치치부 등으로의 합숙, 전문 강사에게 기모노 입는 법을 배우는 모임, 가와고에의 풍경 이벤트, 11월: 와세다 축제에서 방문객들에게 기모노 입기 체험을 제공… 등등입니다!",요일 지정 없음/16:30~/학생회관 다다미방,없음,machine_translated,not_reviewed,
C0242,3607,23d15e15baedba03,팀 다도,학문,일본 문화,"대학원 문화계 동아리로서, 와세다 대학 최초의 다도 동아리로 7개국 이상의 유학생들과 함께 매일 다도 수련에 힘쓰고 있습니다.팀 다도는 학연도시에 위치한 3개 대학의 일본인 학생과 유학생들이 국적·연령·대학에 관계없이 하나의 팀으로 활동하고 있습니다. 매년 ‘유학생이 주최하는 남성 다회’라는 대규모 다회를 개최하여, 기타큐슈의 명물이 되었습니다. 최근에는 해외 원정도 다녀왔습니다. 일본 전통문화를 통해 국경을 넘어 사람과 사람이 연결될 수 있습니다.",매주 수~금요일 / 11시~16시 / 학연도시 유학생 지원 네트워크 FORSNET 사무실 내,없음,machine_translated,not_reviewed,
C0243,3621,a594038def533a2e,포켓몬 대사랑 클럽 와세다 지부,학문,일본 문화,"와세다 대학에 단 하나뿐인 포켓몬 공인 동아리입니다! 매주 열리는 정기 활동에서는 포켓몬 게임이나 카드를 하는 것은 물론, 포켓몬에 관한 다양한 활동을 합니다. 매월 말에는 포켓몬 게임을 이용해 동아리 전원이 참가하는 대회를 개최합니다. 타 대학의 포켓몬 동아리와의 교류회도 있어 포켓몬을 좋아하는 친구들을 많이 사귈 수 있습니다! 포켓몬 관련 활동뿐만 아니라 식사 모임이나 노래방 대회, 바비큐 등의 이벤트와 여름방학 및 봄방학에는 합숙 등도 있습니다.올해는 동아리 회원들이 게임과 카드 부문 모두 국내 예선을 통과하여 세계 대회에 진출할 수 있었습니다! “포켓몬을 제대로 즐기고 싶다!”는 분도, “포켓몬을 단순히 좋아한다”는 분도 모두 즐길 수 있는 즐거운 동아리입니다! 관심 있는 분은 꼭 연락해 주세요!",매주 수요일/16시 30분~/학생회관,없음,machine_translated,not_reviewed,
C0244,3738,e283599538f162b0,와세다대학 의상 연구회,학문,일본 문화,"유카타나 기모노를 입을 줄 아는 사람은 적지 않지만, 카리이(狩衣)나 이칸(衣冠)을 입을 줄 아는 사람은 좀처럼 없을 것입니다. 카리이(狩衣)란 매사냥이나 켄마리(蹴鞠) 등을 할 때 입는 비교적 활동적인 복장이며, 이칸(衣冠)이란 궁궐에 참배할 때 입는 의상 중에서도 간소화된 복장입니다.저희 의상 연구회는 평소 생활에서는 좀처럼 접할 기회가 없는 헤이안 시대 의상을 실제로 입혀보거나 직접 입어볼 수 있는 동아리입니다. 기본적인 매듭 짓는 법부터 시작하므로 사전 지식은 전혀 필요 없으며, 연습만 하면 누구나 의상을 입을 수 있게 됩니다. 의상은 동아리에서 소유하고 있는 것을 사용하므로 개인적으로 준비할 필요는 없습니다. 주요 활동 내용은 의상 입기 연습이며, 와세다 축제에서는 방문객에게 의상을 입혀 드릴 기회도 있습니다. 저희와 함께 우아한 세계를 즐겨보세요!",주 1회·불규칙/(평일인 경우) 18시부터/학생회관 다다미방,없음,machine_translated,not_reviewed,
