circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0248,3276,a64c6434c4676347,资格获取者,学术,学术,本社团致力于考取各类资格证书，涵盖可应用于求职活动的TOEIC、簿记等资格，以及房地产交易主任、理财规划师等国家资格，甚至包括忍者检定、大阪烧检定等趣味性资格。作为跨校社团，目前拥有约150名会员。常规活动为每周二和周四的第3、4、5节课，开放学生会馆的社团活动室，进行资格证书考取的学习及信息交流。周末会组织集体考试，每月还会举行一次例会。此外，我们还参加100公里徒步和早稻田祭等活动。在春夏两季的长期假期期间，我们会举办集训，全体参与者共同挑战各类检定考试。2016年夏季集训中，我们考取了烧烤指导员资格；2017年冬季集训中，则挑战了滑雪与单板滑雪检定。大家在相互鼓励、良性竞争中愉快地开展活动。,每周二、周四/13:00～18:00/学生会馆,无,machine_translated,not_reviewed,
C0249,3249,8c1b476286c763ea,教育・教职社团T-team(T-team),学术,学术,我们是早稻田大学公认社团中唯一以教育为主题的教育·教师职业社团T-team。虽然乍看之下显得严肃，但实际上大家在友好的氛围中，来自不同院系的伙伴们共同开展活动！活动时间为每周二、四的第6、7节课，每周两次。活动主要以模拟授课为主，通过实际授课来讨论优点和需要改进的地方。我们还会举办各类活动，帮助大家协作完成选课注册、教师资格档案等教师资格认证的必备手续。社团还组织远足和旅行，是结识志同道合、立志成为教师伙伴的绝佳平台。课后大家也会通过打牌等游戏尽情欢聚……！具体的活动日期和内容会在X（原Twitter）和Instagram上发布。全体社员热切期待着各位新生的加入！,每周二、周四/18:55起/学生会馆,无,machine_translated,not_reviewed,
C0250,3555,341f94463333a635,临床心理学研究会,学术,学术,开展临床心理学学习会及与心理相关的现场志愿活动等。主要活动内容包括：在更生保护设施的更新会上协助SST（社会技能训练），担任板书员、在茶会上与参与者交谈，以及与设施工作人员及SST老师进行活动回顾。由于无需具备特殊技能，抱着一种社会见习的心态参加也完全没问题。此外，我们还举办针对临床心理学类研究生入学考试的备考研讨会，内容包括临床心理学关键词总结及历年真题解析等。活动地点将根据参与者情况安排在所泽校区等地。同时，作为闭门不出的志愿者，我们还参与名为“KHJ西东京‘萌之会’聚会场所Cosmos”的闭门不出的自助小组月例会，以及学校学生志愿者活动等。,每月第1、第3个星期日/8:30〜11:00左右/从高田马场站步行15分钟,无,machine_translated,not_reviewed,
C0251,3765,2b81101a20d029d2,理工类学术社团Wathematica,学术,学术,"Wathematica（瓦塞马蒂卡）是一个主要在西早稻田校区开展活动的理工类学术社团！对数学、物理、信息等学科感兴趣的学生们聚集在一起，开展自主研讨活动。
/
/
/
/在Wathematica，成员可以自由选择自己想学习的主题，并以研讨会形式进行深入探讨。大学学习若独自进行可能会半途而废，但通过与同伴合作学习，既能保持学习动力，又能加深理解。此外，通过交流会等定期活动，以及每年举办的成果发表会和集训等，还能增进成员间的友谊。
/
/
/
/虽然许多成员来自理工科专业，但近年来来自各院系的成员也在不断增加。即使是文科专业的同学，只要对理工科领域感兴趣，我们都热烈欢迎！
/
/
/
/Wathematica是一个分享学术热情、独立思考并深化理解的场所。感兴趣的朋友请务必参加我们的活动。让我们一起拓展知识，享受新的发现与交流的乐趣吧。",工作日（不定期）/课间或第5、6节课/61号楼学习共享空间等,无,machine_translated,not_reviewed,
C0252,3794,205c0b49706c6e1e,早稻田大学命题社团,学术,学术,"【活动内容】
早稻田大学命题社团（以下简称命题社）开展各类科目的命题活动！从数学、物理、化学、生物等理科科目，到英语、日本史、世界史、现代文等文科科目，甚至还有成员专门命题家庭科或信息学等冷门科目！？当然，不仅限于高中范围，初中甚至小学范围也完全没问题！来创作属于你自己的原创试题吧！
【参与方式】
我们曾成功创立过“全国出题社团联合会”！目前设有汇集了全国各出题社团的Discord服务器。这是聆听各方见解的绝佳机会！！
每年举办两次集训。除了出题活动外，通过联谊等活动，大家也能不分年级地增进友谊！
在早稻田祭/理工展上，我们会出售成员制作的原创习题集。你最推荐的题目，要不要也收录到习题集中呢！？
与其他大学的交流也很活跃！过去曾举办过合作模拟考试和早庆战等活动！！
【本社团的特点】
任何科目的命题都OK！
因为是跨校社团，所以其他大学的学生也欢迎！
不擅长喝酒！","周一、三、四的第5、6节课
通常使用3号馆的教室！",无,machine_translated,not_reviewed,
C0253,3088,17bb71d203be8041,铁路研究会(WRC),学术,兴趣,早稻田大学铁路研究会(WRC)是日本规模最大的大学铁路研究社团之一。除每月一次的例会外，全年还举办夏季集训、早稻田祭参展等各类活动，聚集了众多铁路爱好者，加深彼此间的交流。成员构成丰富多样，从入门者到资深爱好者皆有，每位会员都以各自的方式深化对铁路的见解。虽统称为“铁路爱好”，但其涵盖范围广泛，包括摄影、模型、车辆研究等。因此，本会设立了可根据个人兴趣开展活动的“分科会”，在其中针对特定领域进行更深入的探索。本会的主要活动包括：迎新期间举办赏花会、模型驾驶会、包租列车运行及合宿，热烈欢迎新生加入。夏季集训采用当地集合、当地解散的形式，成员们可自由规划旅行路线，期间必定会安排车辆基地参观活动。我们每年都会参加早稻田祭，展示汇集各分科会智慧的巨型铁路模型布局、铁路摄影作品及零部件等。此外，我们还发行会刊《Switcher》，向外界发布各会员的研究成果。此外，我们还接受杂志、电视台等媒体的采访，并承接与铁路相关的工作委托，这些唯有在WRC才能体验到的独特经历，正是本会的特色。只要有一点兴趣，请务必随时光临学生会馆的社团活动室！,每周一至周六／学生会馆 E516室（自由参加）,无,machine_translated,not_reviewed,
C0254,3277,e6be91b5ce63f8f2,学生食堂研究会,学术,兴趣,成立于1999年，是日本历史最悠久的校园食堂研究社团。我们使用社团独创的调查问卷对校园食堂进行评价，每半年发布一次校园食堂排行榜。该排行榜备受瞩目，过去曾与《早安电视》、《世界商业卫星》、《周刊朝日》、《J-WAVE》等多家媒体合作！全年不仅走访早稻田大学，还会巡访各大学校园食堂。此外，我们每半年（8月、9月及3月）会分别举办一次集训。大家会前往平时难以到达的远方校园食堂，共同体验与平日研究活动截然不同的乐趣。每周约2至3次，全体成员都会以轻松自在的节奏参与日常活动。入会条件之一是需参加3次日常校园食堂活动，所以请先轻松地来体验一下吧！,不定期/东京都内的学生食堂,无,machine_translated,not_reviewed,
C0255,3486,e1e4afe75e9d23e1,特摄评议会,学术,兴趣,本会作为特摄作品的“纯观赏”团体，是一个广泛观看运用特摄技术的影像作品的社团。本会的宗旨在于：第一，在与周围人产生共鸣的同时享受影像观赏的乐趣；第二，重新发现作为日本传统技术的特摄的价值；第三，对作品的艺术性与表现性进行分析性评价，并从作品中发掘新的价值。作为成果，我们自费出版了以各种主题为基础的评论集，并于每年两次在Comic Market上进行分发。本会的活动分为常规活动和特别活动，常规活动中作为固定项目观看3至4季的作品，特别活动则随时参加与特摄相关的各类活动。此外，春季会策划大型巡回活动，夏季则举办集训，本社团不仅致力于满足兴趣爱好、深化知识储备，会员间的交流也十分活跃。根据活动内容，我们不仅关注特摄，还会涉猎动画、电影等各类影像作品，以此拓宽成员视野，同时培养审美眼光。,每周三16:30起・每周六13:00起/学生会馆,无,machine_translated,not_reviewed,
C0256,3799,9af6186693b4df9c,无,学术,兴趣,无信息,无信息,无,machine_translated,not_reviewed,
C0257,3800,9af6186693b4df9c,无,学术,兴趣,无信息,无信息,无,machine_translated,not_reviewed,
C0258,3801,9af6186693b4df9c,无,学术,兴趣,无信息,无信息,无,machine_translated,not_reviewed,
C0259,3802,5264a1e14a711a3c,早稻田大学幻想乡研究会,学术,兴趣,"我们是早稻田大学的东方社团“幻想乡研究会”，通称“Geso研”！
/
/
/
/・活动内容?〈线下活动〉
/
/在日常的线下活动中，我们会玩东方Project的原作射击游戏，以及东方的二次创作桌游等！
/
/此外，除了上述活动外，我们还会在上课日的放学后不定期举办小型活动！
/
/
/
/・活动内容?〈线上〉
/
/交流主要使用Discord，通过语音直播原作内容，或多人一起玩东方TRPG等！
/
/
/
/・活动内容?〈参加活动〉
/
/每年5月和11月，我们都会以社团身份参加在东京国际展示场举办的“博丽神社例大祭”！
/
/在例大祭上，我们会制作并发行社团合刊《幻想念报》！
/
/此外，我们也每年参加早稻田祭，并准备了原作试玩等各种企划！
/
/
/
/・活动内容?〈合宿〉
/
/在长假（春季、夏季）期间，我们会组织社团合宿！
/
/合宿期间，我们会进行东方圣地巡礼，大家一起玩桌游或沉浸在原作世界中！
/
/至今为止的合宿地点主要有诹访、京都、日光、佐渡等地！
/
/
/
/・会费
/
/会费按年度收取。金额虽随年度有所变动，但大致在2000~3000日元左右。
/
/
/
/・入会
/
/全年接受入会申请！欢迎其他大学的学生及留学生加入！
/
/请通过“Geso Ken X(@studyoftoho)”的私信或Gmail联系我们！","线下活动每月约1～2次（13:00～19:00左右）／学生会馆、教室、早稻田周边的会议室等
/
/此外，还会不定期举办小型活动。同时，我们也在Discord等线上平台进行交流。",无,machine_translated,not_reviewed,
C0260,3803,9af6186693b4df9c,无,学术,兴趣,无信息,无信息,无,machine_translated,not_reviewed,
C0261,3804,9af6186693b4df9c,无,学术,兴趣,无信息,无信息,无,machine_translated,not_reviewed,
C0262,3798,0d890b05e2ed3925,早稻田大学VOCALOID粉丝俱乐部,学术,兴趣,早大VOCALOID粉丝俱乐部是一个由喜爱VOCALOID等合成音频的学生组成的社团。日常活动包括互相介绍喜欢的VOCALOID歌曲、举办VOCALOID相关问答会、成员们一起去唱卡拉OK等，以此促进社团成员之间的交流。此外，我们还会主办VOCALOID DJ活动，并参加大学祭。若近期有相关活动，除常规活动外，活动内容还将包含相关筹备工作。无论您对VOCALOID的了解程度如何，我们都欢迎加入。此外，作为跨校社团，我们也接受非早稻田大学学生的入会申请。,不定期/17:30/学生会馆,无,machine_translated,not_reviewed,
C0263,3781,25611fd62b3e5e49,早稻田大学VTuber研究会,学术,兴趣,"这是早稻田大学唯一公认的VTuber社团！
/
/
/
/■VTuber企划・运营（VTuber局）
/
/目前正在运营第二代官方VTuber“早弓音さつき”。
/
/此外，第三代官方VTuber的企划也正在筹备中！
/
/企划、模型制作、视频剪辑、宣传等所有工作均在社团内部完成。
/
/
/
/■出版活动（编辑局）
/
/我们参加Comic Market、文学Flea Market等活动，分发社刊《VTrue》和研究杂志《早稻田V学》！
/
/由于允许社内有兴趣的成员作为摊员入场，除了约2小时的值班时间外，入场费由社团承担，大家可以尽情享受活动！
/
/
/
/■与其他大学的交流
/
/我们已正式加入关东V学联（Vユニ），并参与联合活动及交流活动等。
/
/与他校学生结为“推活”伙伴的圈子也将不断扩大！
/
/
/
/■其他活动
/
/只要是会员，只要是与VTuber、VR等社团宗旨相关的内容，都可以提出并实施新的活动！
/
/各活动（项目）将根据需要提供活动经费。
/
/
/
/■会费（社团费）
/
/入会当学期免收会费！
/
/从下一学期起，每学期收取1000日元（全年2000日元）的会费。
/
/所收会费将用于V的运营、出版物制作、图书及设备购置等。
/
/
/
/■标签
/
/虚拟YouTuber，VR，出版，研究，Comiket，文Furi，同人志，早稻田V研，早稻田VTuber研",随时/主要在线上，必要时线下,其他链接已失效,machine_translated,needs_review,Japanese kana remains (5 chars)
C0264,3770,93f7f2a1affab526,早稻田大学占卜研究会,学术,兴趣,"早稻田大学占卜研究会是早稻田大学唯一公认的占卜社团。
/
/
/
/可以学习手相、塔罗牌、西洋占星术、四柱推命、紫微斗数、鲁尼符文、玛雅历占卜等多种占卜术。
/
/
/
/每周二我们都会轻松愉快地开展活动。主要内容包括互相占卜、讨论塔罗牌的解读、以及利用书籍和视频一起学习。活动结束后大家还会一起去吃饭。
/
/
/
/此外，还有在早稻田祭上大受欢迎的占卜会、邀请专业人士举办的讲座、集训以及参加外部活动等丰富多彩的精彩活动！
/
/
/
/参加活动完全自愿。仅参加周末活动或集训也完全没问题。这是一个可以按照自己的节奏，轻松享受乐趣的社团！
/
/
/
/热烈欢迎初学者、其他大学的学生、大二、大三学生以及留学生加入。
/
/
/
/全年随时接受活动参观及入会申请。感兴趣的朋友请通过Instagram或X（原Twitter）的私信联系我们！",每周二/17:30至20:00/高田马场周边,无,machine_translated,not_reviewed,
C0265,3784,e5415c5b6b91cd68,早稻田戏剧研究会,学术,兴趣,"早稻田电视剧研究会是成立于2022年的全早稻田学生社团。
常规活动于每周一在3号馆或租赁场地集合，进行日本电视剧的观影及相关娱乐活动。我们会通过投票选定剧集，大家一起悠闲地欣赏。
除常规活动外，我们还会不定期举办外景地探访及圣地巡礼等特别企划。虽然主要以东京近郊的外景地为主，但也会组织远行探访更远的圣地！说不定你就能造访自己喜欢的电视剧的外景地。
此外，我们还开展电视剧自主制作、剧集资讯发布、参与电视剧群演等多种与电视剧相关的活动。
每年举办两次集训，并举办众多活动，无论是否喜欢电视剧，大家都能乐在其中！
体验和入会随时受理。期待您的联系！",每周一/19:00/3号楼、租赁场地,无,machine_translated,not_reviewed,
C0266,3786,e9387a31c362078e,早稻田乐高积木研究会,学术,兴趣,"作为早稻田大学唯一的乐高社团，我们以每周一次（具体日期不定）为目标开展活动。虽然活动主要集中在西早稻田校区，但也有许多非理工科专业的学生以及其他大学的学生加入！
除了基础的乐高作品外，我们还制作了像《毕达哥拉斯开关》那样会动的乐高作品等，作品种类丰富多样。我们制作的乐高作品会参展校园文化节及校外展览会。此外，除了乐高制作外，我们还策划了乐高专卖店巡游、集训营等各类活动。
社团制作的乐高作品及活动情况会在社交媒体等平台公开，感兴趣的朋友欢迎关注！
无论您是乐高爱好者，还是怀念儿时玩乐高时光的人，即使是初学者也热烈欢迎！
我们全年都在招募新成员，欢迎随时通过社交媒体私信等方式联系我们！","每周1次（具体星期不定）
工作日：17:00～19:00／西早稻田校区
节假日：14:00～17:00／学生会馆",无,machine_translated,not_reviewed,
C0267,3529,7490a2ba73954ad3,早稻田大学宇宙航空研究会,学术,技术,早稻田大学宇宙航空研究会-WASA-是理工学术院公认的最大规模制作社团。本研究会分为四个项目开展活动：以参加“鸟人大赛”为目标，从事人力飞机设计、制作与运用的“鸟人项目”；举办观测会、学习会及制作天文馆的“天文项目”；通过制作飞行器机器人及遥控器的自动行驶控制，旨在整合并发展WASA内部电子设备技术的“电子设备项目”；以及制作模型火箭和罐头卫星的“火箭项目”。本社团历史悠久，成立于20世纪60年代，当时早稻田大学尚未设立宇宙与航空相关学科，其成立宗旨是“不拘泥于学科界限，开展宇宙与航空领域的研究”。迄今为止，本社团已培养出包括日本宇宙航空研究开发机构（JAXA）职员在内的众多杰出校友，并定期举办交流会。目前，本社团与其他大学结成跨校合作关系，与包括已获本社团认可的日本女子大学学生在内的各大学学生共同开展活动。欢迎零基础者！欢迎同时参加多个社团！可根据个人情况灵活安排活动！,每天/租赁场所・学生会馆・手工工坊,无,machine_translated,not_reviewed,
C0268,3540,d957e595a43688e8,早稻田大学微型鼠标俱乐部,学术,技术,"在早稻田大学微型鼠俱乐部（WMMC），在学长的指导下，即使是初学者也能轻松制作机器人！
/
/　社团名称中的“微型鼠”是指小型自主迷宫探索机器人。在早稻田大学微型鼠俱乐部，每位成员都需要亲手制作一台微型鼠。因此，其特点不仅在于能够参与机器人制作的整个流程，还能根据自己的日程安排进行制作。此外，我们还提供已完成设计和编程的标准微型鼠机器人，因此即使是初学者也能轻松制作。
/
/　在制作微型鼠机器人的过程中，可以学习到机体设计与加工、电子电路设计与焊接、以及使用C语言和C++语言进行编程等与机器人制作相关的技术。此外，每年有三次微型鼠机器人比赛，我们的目标就是参加这些比赛。
/
/　此外，除微型鼠外，我们还致力于参加名为“筑波挑战赛”的竞赛，该赛事要求机器人能在筑波市街头实现自主行驶。这项活动由社团成员自发组织，全体成员共同制作一台机器人。
/
/　费用仅需承担机器人材料费，无需缴纳入会费或年会费。夏季和冬季还会举办集训。无论您是机器人制作新手还是有经验者，只要感兴趣，都欢迎前来加入！",・每周六/10:00～17:00/创客工坊　・有志者不定期在学生会馆开展活动,无,machine_translated,not_reviewed,
C0269,3624,68610831613e5291,早稻田方程式项目,学术,技术,我们开展的“学生方程式”活动，是指学生亲手开发方程式赛车（类似F1的单座、开放式轮毂赛车）的活动，作为学生版赛车队，各大学竞相比拼谁能制造出更优秀的赛车。在世界统一规则下，我们以每年一辆的节奏规划车辆，利用三维CAD软件进行设计与分析，并以此为基础通过机械加工和焊接等方式制造车辆，再通过大量路试进行评估与改良，旨在打造出能在日本学生方程式大赛中跑得最快的赛车。大赛不仅考察车辆性能，驾驶技术、燃油效率、成本规划及商业计划也包含在竞赛内容中，这正是为了培养“制造”的综合能力而开展的活动。此外，团队运营所需的资金筹措、零部件与材料的采购、赞助商洽谈，以及目标管理和日程管理等项目管理，也是活动的重要组成部分。亲手打造真正的赛车与团队并非一帆风顺，但正因如此，当团队亲手打造的赛车在眼前飞驰，且速度超越所有其他车队时，那种感动更是无与伦比。如需了解更详细的信息及日常活动情况，请访问团队官网，您的支持与声援将是我们莫大的动力。我们随时欢迎新成员加入！,每天 9:00～18:00 / 西早稻田校区制造工坊（周六、周日常有远征活动！）,无,machine_translated,not_reviewed,
C0270,3547,2d495150cfe1ed47,早稻田计算机娱乐,学术,技术,早稻田计算机娱乐（简称WCE）是一个通过利用计算机进行作品创作，学习编程、插画、3DCG、DTM及游戏设计的社团。自2011年起在早稻田大学开展活动，并参展理工展（大学祭）、Comic Market以及Comitia、M3等活动。自2014年6月起，本社团已注册为理工学术院认可团体。相信有不少人虽然想尝试编程、插画或音乐制作，却不知从何入手，或者觉得独自创作有些寂寞。WCE正是为这些朋友而设——这里聚集着志同道合的伙伴，不仅能指导初学者如何入门，更能帮助大家迈出第一步，走进那个看似遥远实则近在咫尺的创作者世界。对于初学者，经验丰富的成员会耐心指导；活动内容只要是创作即可自由发挥，相信您一定能创作出自己想要的作品。此外，社团还会集体制作完全原创的游戏，在理工展（大学祭）上供大家试玩，并制作插画集、音乐CD参加外部活动，因此即使您有创作意愿却缺乏具体目标，也能在此享受创作的乐趣。您是否也愿意和我们一起，迈出踏入创作者世界的第一步呢？,每周三、周五/18:00起/西早稻田校区,无,machine_translated,not_reviewed,
C0271,3291,a4531eeef5b84cca,早稻田大学ROBOSTEP,学术,技术,大学生活只有一次，何不尝试全身心投入某件事呢？ROBOSTEP是大学官方认可的机器人竞赛社团，以夺得NHK学生机器人竞赛冠军为目标，每天都在积极活动。2015年曾获得NHK学生机器人竞赛冠军，2019年获得亚军，目前已连续5年参赛。由于NHK学生机器人大赛的规则每年都会变更，因此我们每年都会从零开始开发符合新规则的机器人。团队分为“设计组”和“电子组”，分别负责机械设计、加工组装、电路设计及控制等工作，共同打造大型竞赛用机器人。从入部第一年起，新成员即可参加新人赛和社团内部比赛，从基础开始磨练技术，因此即使没有经验也无需担心。我们广泛招募有志向的学生，无论年级、专业或是否有经验。如果你真心想动手制作东西！想参加机器人竞赛！想尝试制作机器人！请务必来参观！,每周三18:00起举行例会，其余时间利用个人空闲课时在“创客工坊”进行活动,无,machine_translated,not_reviewed,
C0272,3042,a4ccf9dd3f80cd99,The Waseda Guardian,媒体・出版,出版,本会以两项活动为核心开展工作。第一项是制作并分发“英文报纸免费刊物”。社团成员提出自己想参与的企划，通过实际采访名人或举办座谈会等方式，创作内容充实的文章。第二是制作并销售面向考生的应援杂志《早稻田魂》。以“唯有现役早大生才能传达的早稻田真实面貌”为核心，社团成员自主策划并执行，制作出让读者乐在其中的杂志。随后将制作的杂志从北海道到九州在全国范围内销售。这些活动的特点在于，撰写文章时可根据内容采访各类名人，并能策划和执行只有学生才能实现的创新企划！,每周二/18:30/学生会馆,无,machine_translated,not_reviewed,
C0273,3641,3c2d5c98691cf45b,早稻田大学大众传媒研究会,媒体・出版,出版,"大众传媒研究会分为企划、采访、设计、文学四个分科会，负责制作免费杂志《Wase-kichi》以及在网站上发布文章。
/
/
/
/　企划分科会根据会员的兴趣和关注点，构思将在《Wase-kichi》上刊登的企划并撰写成文。此外，采访分科会以大学生特有的视角进行采访；文学分科会则由成员各自创作小说或散文，开展着丰富多彩的活动。而设计分科会则基于其他分科会制作的文章，构思版面设计，最终完成《Wase-kichi》。虽然许多会员在文章制作和设计方面都是初学者，但大家从零开始学习诀窍，在与其他成员合作的过程中不断磨练技术！
/
/
/
/　此外，在早稻田祭期间，我们每年都会邀请知名人士举办演讲会或进行专访。过去曾邀请过作家京极夏彦、早见香织，以及作词家、作曲家杉山胜彦等来自不同领域的嘉宾。
/
/
/
/　当然，除了正经的活动外，我们还举办了许多能增进会员之间友谊的活动，如集训和一日游等！　每周有4天的活动，参与频率可以自行调整，因此可以兼顾其他社团。无论你是否对出版或设计感兴趣，我们都热烈欢迎。让我们在媒体研究会上，将你心中的“喜欢”和“好奇”化为现实吧！",每周二、周四、周五/第5节或第6节课/户山校区学生会馆（因课程时间延长，活动时间预计将有所调整。详情将在官方Twitter上公布）,无,machine_translated,not_reviewed,
C0274,3267,08c656ee5d54bd71,早稻田Links,媒体・出版,出版,"我们是公认学生团体“早稻田Links”。以每年春季和秋季各发行一期免费刊物为核心，同时开展网络媒体运营、其他出版物发行及活动策划等工作。
/
/
/
/每期免费刊物都会设定不同的主题（如“选择”/“思考二元对立”/“早晨”/“失去”等），通过访谈、专栏、设计与摄影报道等形式，尝试从多角度探讨这些主题。正因为不标价且免费分发，我们得以在稍远离商业市场的地方，制作出仿佛凝练了学生特有迷茫感的杂志，这正是其魅力所在。
/
/
/
/本刊的特点在于活动范围广泛，涵盖文章撰写/编辑、设计、摄影、视频制作等多个领域。
/
/
/
/我们提供了完善的培训环境，入会后即可掌握所需技能，因此无论您是初学者还是有经验者，只要感兴趣都能大展身手。
/
/
/
/如果您刚进入大学，希望发挥自己的兴趣，或者想尝试一些新事物，请务必来我们这里看看。",每周三第6节课/学生会馆,无,machine_translated,not_reviewed,
C0275,3245,73e9840679622cc8,出版甲子园执行委员会,媒体・出版,出版,"出版甲子园以“让学生参与商业出版”为愿景，致力于将拥有独特创意的学生与出版社连接起来。
主要活动包括向全国学生征集企划，经团体成员数轮评审后，举办由现役编辑担任评委的决赛。优秀的企划将实现商业出版，过去20年间已出版书籍达43册。
我们执行委员负责为大赛进行企划评审及参赛者支持工作。此外，我们还与决赛特邀嘉宾（如知名人士及专业编辑等）等社会人士有大量接触。……虽然这样介绍听起来似乎很辛苦，但请不必担心。前辈们个个都亲切风趣，且十分尊重个人时间安排，非常欢迎大家兼顾社团活动！
“连接想出版书籍的学生与出版社”，您是否愿意来体验这种唯有在这里才能获得的经历呢？","每月一次全体会议。
虽因人而异，但大致每周一次。在户山校区、东京大学驹场校区、线上等地举行。",无,machine_translated,not_reviewed,
C0276,3246,ec08e3809dd81f98,出版团体 ENJI,媒体・出版,出版,"出版团体ENJI是于2009年10月以“改变早稻田的时尚”为理念成立的学生团体。
/
/　主要活动是每年发行3期免费杂志（春夏号、秋号、冬号）。免费杂志中的模特均来自早稻田大学，从发掘模特、搭配造型、协助试装，到摄影拍摄，再到使用编辑软件进行版面排版与设计，所有环节均由我们亲力亲为。此外，活动资金也通过我们自行开展的对外联络活动，由企业及餐饮店提供赞助来筹集。
/
/　社团氛围始终融洽，无论前辈后辈都相处得非常融洽。这里汇聚了众多热爱时尚与文化的人士，大家在欢乐中开展活动！",每周一/18:30/学生会馆,社团网站已关闭,machine_translated,not_reviewed,
C0277,3544,1b4573fac03991e8,Perspective研究会,媒体・出版,传播,"Perspective研究会是以早稻田大学为中心开展建筑巡游的社团。成员来自日本女子大学、横滨国立大学、明治大学、东京大学等各所大学，每月一次以东京都内为中心参观著名建筑师设计的各类建筑；并在春假、暑假期间举办两次为期4晚或5晚的集训，不仅参观东京都内及周边地区的建筑，还会前往地方参观建筑。
/
/
/
/在听前辈讲解的同时，可以领略到杂志和照片中无法感受到的建筑魅力；通过与其他大学学生的交流与信息分享，可以获得思考建筑所需的丰富知识。
/
/
/
/无论您是想学习建筑、想深入钻研建筑，还是非建筑专业的学生、留学生，都欢迎踊跃参加！",每月1次（主要在周六、周日）/东京都内及近郊（视参观地点而定）,无,machine_translated,not_reviewed,
C0278,3145,5a1aa119f82e6639,动画同好会 (WALT),媒体・出版,交流,"动画同好会(WALT)是以观看动画为中心开展活动的所谓“消费型”社团。而且，该社团已获得早稻田大学的官方认可，并被分配了社团活动室。←我觉得这一点很厉害！……活动室内配备了电脑，从过去的动画到目前正在播出的动画，几乎所有动画都能在这里观看。除了动画之外，桌游、漫画、轻小说等资源也非常丰富。因此，除了动漫迷之外，各种类型的“御宅族”都在社团活动室里活跃着。WALT没有固定的活动日期和时间，采取的是会员随心所欲来活动室开展活动的非常自由的活动形式，因此可以根据自己的时间安排参加社团活动。此外，本社团的重要活动成果是“参加Comic Market”。在这个通称“Comiket”的活动中，会员们通力合作制作并销售同人志。/
///
///
///
///
///
///
///
///",会员在社团室时・学生会馆E504室,无,machine_translated,not_reviewed,
C0279,3491,e0875990e5250f7c,早稻田模拟联合国研究会,媒体・出版,传播,简而言之，模拟联合国是一项模拟国际会议的活动。虽然世界各地都有举办模拟联合国活动，但本“模拟联合国早稻田研究会”每周二第6节课起在早稻田大学进行常规活动。此外，还可以参加会议集训、全国大会以及在海外举办的大会！我们不仅全力投入会议，也全力投入娱乐活动，还安排了集训游玩等丰富多彩的趣味活动。如有任何疑问，请通过各类社交媒体或邮件联系我们！,每周二/第6、7节课/学生会馆或大学周边设施,无,machine_translated,not_reviewed,
C0280,3271,573eebbee5cb8199,GLOW,媒体・出版,沟通,除了每月例行活动外，还有每月一次的例会、午餐会、学习会等由成员自发策划的活动；近年来，我们还在早稻田祭上挑战戏剧演出和电影制作，活动形式丰富多样。此外，我们拥有专属社团活动室，课余时间也能在此度过愉快的时光。GLOW正是通过这些丰富多彩的活动，为性少数群体学生搭建起建立深厚情谊的平台。,每天 随时 因社团性质不公开,无,machine_translated,not_reviewed,
C0281,3570,7b2052017820c4e8,在线学习与沟通研究会（ELC）,媒体・出版,沟通,本社团成员主要由通过在线学习（e-learning）修读课程的人类科学部e-School学生组成。因此，我们需要一个同学之间交流的平台，每年都会策划并举办各类活动，为会员提供信息共享与增进友谊的机会。主要活动包括春季入学庆祝会、早庆战助威活动、夏季集训期间的学习会以及研讨班研讨会等。此外，在3月的毕业庆祝会上，师生共同祝贺即将毕业的学长学姐，并以此作为提升在校生学习热情的契机，共度有意义的时光。今后，我们将继续通过上述活动，作为远程学习同学间的“友谊与热情的桥梁”，积极开展各项活动。,不定期/学生会馆・人类科学部教室,无,machine_translated,not_reviewed,
C0282,3750,a15ce53e787772ca,Rethink Fashion Waseda,媒体・出版,传播,Rethink Fashion Waseda (ReF) 秉承“将可持续时尚融入生活方式”的愿景，通过社交媒体发布学生也能轻松融入日常生活的可持续时尚资讯。旨在通过此举，增加更多思考并付诸行动、关注时尚可持续性的伙伴。在主要平台Instagram上，截至2024年，我们已向超过3000名关注者推送信息。此外，我们还通过举办活动（如二手服装跳蚤市场、海滩清洁等）以及与企业合作（如时尚杂志WWD、JanSports、日本经济新闻等），不断拓展学习与行动的广度，致力于为构建更环保、更友善的可持续社会贡献力量。,每月最后一个星期日/21:00/线上（Zoom）,无,machine_translated,not_reviewed,
